1,0.5,0.4854268271702417,3.0,2.0,0.2886668137738979,1.0,0.5,0.5,0.5,0.4981429386478134,1.0,6.0,3.0,0.8749999999999999,3.0,0.8749999999999999,0.6401537980170414,0.5008459749155824,1.0,2.0,0.5,2.0,2.0,0.5,1.0,0.4854268271702417
2,0.14672756843478285,0.32930974951674996,2.0,1.0,0.721514078933293,6.0,0.32636757213006745,0.045864917165792975,0.2890132974232333,0.692406231386487,4.0,6.0,1.0,0.18966215070376538,6.0,0.8122444017136179,0.7254872525460391,0.1124935018163089,5.0,3.0,0.18011737642040507,1.0,1.0,0.8512985279223206,2.0,0.4847993822688914
3,0.11633485689279055,0.6055297098729582,1.0,2.0,0.00414636566390725,9.0,0.7346426414565822,0.013597802073479942,0.06077183314526488,0.5952745850171502,4.0,4.0,2.0,0.6799470188531722,3.0,0.7058828827190358,0.530139841065158,0.9987608167337664,15.0,2.0,0.4865097357783267,1.0,1.0,0.1643394366722335,1.0,0.007206523842853283
4,0.581463242567245,0.6773290767583211,1.0,1.0,0.3926851055452168,15.0,0.17154463920271426,0.41554133878751737,0.838824153948642,0.5952745850171502,6.0,6.0,6.0,0.9939005927400631,4.0,0.15578612018260987,0.530139841065158,0.7237584052806418,12.0,3.0,0.26953900084499416,1.0,1.0,0.6764061691483776,16.0,0.9587763070450304
5,0.9133665682162952,0.7259110994297988,2.0,2.0,0.8359411398799971,19.0,0.38863310228944636,0.0794845136944465,0.2986639710946849,0.16604764621593782,13.0,1.0,4.0,0.9294598123277159,1.0,0.1426826585174943,0.7254872525460391,0.6219700525910806,5.0,2.0,0.4213906570517943,2.0,1.0,0.5384934024832484,20.0,0.9835143467544074
6,0.05118215320013919,0.013930475428022253,1.0,1.0,0.019941705041450104,17.0,0.24110640104888897,0.43495770317191124,0.7332568869656879,0.6641905848637513,20.0,1.0,1.0,0.6953363161936699,3.0,0.8142696898318665,0.6401537980170414,0.5760983579494606,12.0,1.0,0.14258022190055705,2.0,2.0,0.7428322874423527,17.0,0.4934720339109358
7,0.2874506390021021,0.23006148069630628,3.0,2.0,0.7532939540855529,8.0,0.09973204774696989,0.4313199725217786,0.2205062081636867,0.7613222312330882,7.0,7.0,6.0,0.13681809714264948,2.0,0.31427865891122514,0.854159303048437,0.3229080068994951,7.0,3.0,0.3025940314048545,1.0,2.0,0.023111452248493758,14.0,0.4859665633672445
8,0.2830080700996501,0.9426671426849337,1.0,1.0,0.03460780844913554,19.0,0.4757993316795396,0.32848542757438,0.02137605803279132,0.9065257699515906,12.0,1.0,5.0,0.8952905633542448,5.0,0.8042383735975391,0.9052237185496206,0.9416481671590965,9.0,2.0,0.7157630815660727,2.0,1.0,0.6243377043648517,12.0,0.3096796031596428
9,0.05118215320013919,0.013930475428022253,1.0,1.0,0.01182438040343817,18.0,0.24110640104888897,0.6221762779495706,0.7332568869656879,0.6641905848637513,20.0,2.0,1.0,0.6953363161936699,3.0,0.8142696898318665,0.6401537980170414,0.5760983579494606,12.0,1.0,0.14258022190055705,2.0,2.0,0.7428322874423527,15.0,0.4934720339109358
10,0.6610719927222286,0.6421235347053342,3.0,1.0,0.09541284750349083,20.0,0.12526782512937154,0.3608849034814165,0.39499854565693027,0.7804969513772345,4.0,7.0,6.0,0.27039025334076555,3.0,0.3735991926878363,0.6851958046458535,0.36333531364967564,17.0,2.0,0.4329035029701221,1.0,2.0,0.7591881721662552,4.0,0.6326234550167603
11,0.05118215320013919,0.2209558541621056,1.0,1.0,0.01182438040343817,17.0,0.24110640104888897,0.6221762779495706,0.7332568869656879,0.6641905848637513,12.0,1.0,1.0,0.6953363161936699,3.0,0.8142696898318665,0.6401537980170414,0.5760983579494606,12.0,1.0,0.40574841001005546,2.0,2.0,0.7428322874423527,15.0,0.4934720339109358
12,0.7913641134717677,0.8769849309999433,1.0,2.0,0.4962858828341844,1.0,0.42276400363113875,0.8650041004230802,0.3638741127486215,0.42922693880121243,9.0,6.0,3.0,0.0980409662678601,2.0,0.6286487304427065,0.4604173320134602,0.331652948268885,13.0,3.0,0.9189503772040244,1.0,2.0,0.5655071651803514,19.0,0.7903544080590755
13,0.05118215320013919,0.2209558541621056,1.0,1.0,0.01182438040343817,18.0,0.24110640104888897,0.6221762779495706,0.7332568869656879,0.6641905848637513,7.0,1.0,1.0,0.6953363161936699,3.0,0.8142696898318665,0.6401537980170414,0.5760983579494606,12.0,1.0,0.40574841001005546,2.0,2.0,0.7428322874423527,6.0,0.4934720339109358
14,0.9776905269362595,0.6131074411051654,3.0,1.0,0.22407617223476187,12.0,0.10837388186650368,0.3731645864659258,0.04682620544179979,0.9962858772956269,8.0,7.0,6.0,0.025440419592734353,4.0,0.2454253661758341,0.530139841065158,0.5868878484117819,20.0,3.0,0.725882553560674,2.0,2.0,0.8867319430502718,6.0,0.2575594413720712
15,0.05118215320013919,0.013930475428022253,1.0,1.0,0.01182438040343817,18.0,0.24110640104888897,0.6221762779495706,0.7332568869656879,0.6641905848637513,7.0,2.0,1.0,0.6953363161936699,3.0,0.8142696898318665,0.6401537980170414,0.5760983579494606,12.0,1.0,0.14258022190055705,2.0,2.0,0.7428322874423527,6.0,0.4934720339109358
16,0.5,0.05529865356278901,3.0,2.0,4.554703600223031E-4,2.0,0.7501032298230332,0.5,0.5,0.4981429386478134,8.0,2.0,3.0,0.8749999999999999,3.0,0.8749999999999999,0.6401537980170414,0.5008459749155824,1.0,2.0,0.7064691582843163,2.0,1.0,0.5,17.0,0.4854268271702417
17,0.09930548201741851,0.26572324272018283,2.0,1.0,0.2737725412268034,11.0,0.5272586745062908,0.3821250617856018,0.09194110278323897,0.33209529243187563,11.0,5.0,1.0,0.08563261486412004,5.0,0.5543304263977245,0.854159303048437,0.16646931340038865,11.0,1.0,0.5012046154720206,2.0,1.0,0.32441480445243787,4.0,0.006513806202498151
18,0.05118215320013919,0.013930475428022253,1.0,1.0,0.01182438040343817,7.0,0.24110640104888897,0.6221762779495706,0.7332568869656879,0.6641905848637513,20.0,2.0,1.0,0.6953363161936699,3.0,0.8142696898318665,0.6401537980170414,0.5760983579494606,12.0,3.0,0.14258022190055705,2.0,2.0,0.7428322874423527,12.0,0.4934720339109358
